taxonID	habitat
11481368	terrestrial
11481369	terrestrial
11481370	terrestrial
11481371	terrestrial
11481372	terrestrial
11481373	terrestrial
11481374	terrestrial
11481375	terrestrial
11481376	terrestrial
11481377	terrestrial
11481378	terrestrial
11481379	terrestrial
11481380	terrestrial
11481381	terrestrial
11481382	terrestrial
11481383	terrestrial
11481384	terrestrial
11481385	terrestrial
11481386	terrestrial
11481387	terrestrial
11481388	terrestrial
11481389	terrestrial
11481390	terrestrial
11481391	terrestrial
11481392	terrestrial
11481393	terrestrial
11481394	terrestrial
11481395	terrestrial
11481396	terrestrial
11481397	terrestrial
11481398	terrestrial
11481399	terrestrial
11481400	terrestrial
11481401	terrestrial
11481402	terrestrial
11481403	terrestrial
11481404	terrestrial
11481405	terrestrial
11481406	terrestrial
11481407	terrestrial
11481408	terrestrial
11481409	terrestrial
11481410	terrestrial
11481411	terrestrial
11481412	terrestrial
11481413	terrestrial
11481414	terrestrial
11481415	terrestrial
11481416	terrestrial
11481417	terrestrial
11481418	terrestrial
11481419	terrestrial
11481420	terrestrial
11481421	terrestrial
11481422	terrestrial
11481423	terrestrial
11481424	terrestrial
11481425	terrestrial
11481426	terrestrial
11481427	terrestrial
11481428	terrestrial
11481429	terrestrial
11481430	terrestrial
11481431	terrestrial
11481432	terrestrial
11481433	terrestrial
11481434	terrestrial
11481435	terrestrial
11481436	terrestrial
11481437	terrestrial
11481438	terrestrial
11481439	terrestrial
11481440	terrestrial
11481441	terrestrial
11481442	terrestrial
11481443	terrestrial
11481444	terrestrial
11481445	terrestrial
11481446	terrestrial
11481447	terrestrial
11481448	terrestrial
11481449	terrestrial
11481450	terrestrial
11481451	terrestrial
11481452	terrestrial
11481453	terrestrial
11481454	terrestrial
11481455	terrestrial
11481456	terrestrial
11481457	terrestrial
11481458	terrestrial
11481459	terrestrial
11481460	terrestrial
11481461	terrestrial
11481462	terrestrial
11481463	terrestrial
11481464	terrestrial
11481465	terrestrial
11481466	terrestrial
11481467	terrestrial
11481468	terrestrial
11481469	terrestrial
11481470	terrestrial
11481471	terrestrial
11481472	terrestrial
11481473	terrestrial
11481474	terrestrial
11481475	terrestrial
11481476	terrestrial
11481477	terrestrial
11481478	terrestrial
11481479	terrestrial
11481480	terrestrial
11481481	terrestrial
11481482	terrestrial
11481483	terrestrial
11481484	terrestrial
11481485	terrestrial
11481486	terrestrial
11481487	terrestrial
11481488	terrestrial
11481489	terrestrial
11481490	terrestrial
11481491	terrestrial
11481492	terrestrial
11481493	terrestrial
11481494	terrestrial
11481495	terrestrial
11481496	terrestrial
11481497	terrestrial
11481498	terrestrial
11481499	terrestrial
11481500	terrestrial
11481501	terrestrial
11481502	terrestrial
11481503	terrestrial
11481504	terrestrial
11481505	terrestrial
11481506	terrestrial
11481507	terrestrial
11481508	terrestrial
11481509	terrestrial
11481510	terrestrial
11481511	terrestrial
11481512	terrestrial
11481513	terrestrial
11481514	terrestrial
11481515	terrestrial
11481516	terrestrial
11481517	terrestrial
11481518	terrestrial
11481519	terrestrial
11481520	terrestrial
11481521	terrestrial
11481522	terrestrial
11481523	terrestrial
11481524	terrestrial
11481525	terrestrial
11481526	terrestrial
11481527	terrestrial
11481528	terrestrial
11481529	terrestrial
11481530	terrestrial
11481531	terrestrial
11481532	terrestrial
11481533	terrestrial
11481534	terrestrial
11481535	terrestrial
11481536	terrestrial
11481537	terrestrial
11481538	terrestrial
11481539	terrestrial
11481540	terrestrial
11481541	terrestrial
11481542	terrestrial
11481543	terrestrial
11481544	terrestrial
11481545	terrestrial
11481546	terrestrial
11481547	terrestrial
11481548	terrestrial
11481549	terrestrial
11481550	terrestrial
11481551	terrestrial
11481552	terrestrial
11481553	terrestrial
11481554	terrestrial
11481555	terrestrial
11481556	terrestrial
11481557	terrestrial
11481558	terrestrial
11481559	terrestrial
11481560	terrestrial
11481561	terrestrial
11481562	terrestrial
11481563	terrestrial
11481564	terrestrial
11481565	terrestrial
11481566	terrestrial
11481567	terrestrial
11481568	terrestrial
11481569	terrestrial
11481570	terrestrial
11481571	terrestrial
11481572	terrestrial
11481573	terrestrial
11481574	terrestrial
11481575	terrestrial
11481576	terrestrial
11481577	terrestrial
11481578	terrestrial
11481579	terrestrial
11481580	terrestrial
11481581	terrestrial
11481582	terrestrial
11481583	terrestrial
11481584	terrestrial
11481585	terrestrial
11481586	terrestrial
11481587	terrestrial
11481588	terrestrial
11481589	terrestrial
11481590	terrestrial
11481591	terrestrial
11481592	terrestrial
11481593	terrestrial
11481594	terrestrial
11481595	terrestrial
11481596	terrestrial
11481597	terrestrial
11481598	terrestrial
11481599	terrestrial
11481600	terrestrial
11481601	terrestrial
11481602	terrestrial
11481603	terrestrial
11481604	terrestrial
11481605	terrestrial
11481606	terrestrial
11481607	terrestrial
11481608	terrestrial
11481609	terrestrial
11481610	terrestrial
11481611	terrestrial
11481612	terrestrial
11481613	terrestrial
11481614	terrestrial
11481615	terrestrial
11481616	terrestrial
11481617	terrestrial
11481618	terrestrial
11481619	terrestrial
11481620	terrestrial
11481621	terrestrial
11481622	terrestrial
11481623	terrestrial
11481624	terrestrial
11481625	terrestrial
11481626	terrestrial
11481627	terrestrial
11481628	terrestrial
11481629	terrestrial
11481630	terrestrial
11481631	terrestrial
11481632	terrestrial
11481633	terrestrial
11481634	terrestrial
11481635	terrestrial
11481636	terrestrial
11481637	terrestrial
11481638	terrestrial
11481639	terrestrial
11481640	terrestrial
11481641	terrestrial
11481642	terrestrial
11481643	terrestrial
11481644	terrestrial
11481645	terrestrial
11481646	terrestrial
11481647	terrestrial
11481648	terrestrial
11481649	terrestrial
11481650	terrestrial
11481651	terrestrial
11481652	terrestrial
11481653	terrestrial
11481654	terrestrial
11481655	terrestrial
11481656	terrestrial
11481657	terrestrial
11481658	terrestrial
11481659	terrestrial
11481660	terrestrial
11481661	terrestrial
11481662	terrestrial
11481663	terrestrial
11481664	terrestrial
11481665	terrestrial
11481666	terrestrial
11481667	terrestrial
11481668	terrestrial
11481669	terrestrial
11481670	terrestrial
11481671	terrestrial
11481672	terrestrial
11481673	terrestrial
11481674	terrestrial
11481675	terrestrial
11481676	terrestrial
11481677	terrestrial
11481678	terrestrial
11481679	terrestrial
11481680	terrestrial
11481681	terrestrial
11481682	terrestrial
11481683	terrestrial
11481684	terrestrial
11481685	terrestrial
11481686	terrestrial
11481687	terrestrial
11481688	terrestrial
11481689	terrestrial
11481690	terrestrial
11481691	terrestrial
11481692	terrestrial
11481693	terrestrial
11481694	terrestrial
11481695	terrestrial
11481696	terrestrial
11481697	terrestrial
11481698	terrestrial
11481699	terrestrial
11481700	terrestrial
11481701	terrestrial
11481702	terrestrial
11481703	terrestrial
11481704	terrestrial
11481705	terrestrial
11481706	terrestrial
11481707	terrestrial
11481708	terrestrial
11481709	terrestrial
11481710	terrestrial
11481711	terrestrial
11481712	terrestrial
11481713	terrestrial
11481714	terrestrial
11481715	terrestrial
11481716	terrestrial
11481717	terrestrial
11481718	terrestrial
11481719	terrestrial
11481720	terrestrial
11481721	terrestrial
11481722	terrestrial
11481723	terrestrial
11481724	terrestrial
11481725	terrestrial
11481726	terrestrial
11481727	terrestrial
11481728	terrestrial
11481729	terrestrial
11481730	terrestrial
11481731	terrestrial
11481732	terrestrial
11481733	terrestrial
11481734	terrestrial
11481735	terrestrial
11481736	terrestrial
11481737	terrestrial
11481738	terrestrial
11481739	terrestrial
11481740	terrestrial
11481741	terrestrial
11481742	terrestrial
11481743	terrestrial
11481744	terrestrial
11481745	terrestrial
11481746	terrestrial
11481747	terrestrial
11481748	terrestrial
11481749	terrestrial
11481750	terrestrial
11481751	terrestrial
11481752	terrestrial
11481753	terrestrial
11481754	terrestrial
11481755	terrestrial
11481756	terrestrial
11481757	terrestrial
11481758	terrestrial
11481759	terrestrial
11481760	terrestrial
11481761	terrestrial
11481762	terrestrial
11481763	terrestrial
11481764	terrestrial
11481765	terrestrial
11481766	terrestrial
11481767	terrestrial
11481768	terrestrial
11481769	terrestrial
11481770	terrestrial
11481771	terrestrial
11481772	terrestrial
11481773	terrestrial
11481774	terrestrial
11481775	terrestrial
11481776	terrestrial
11481777	terrestrial
11481778	terrestrial
11481779	terrestrial
11481780	terrestrial
11481781	terrestrial
11481782	terrestrial
11481783	terrestrial
11481784	terrestrial
11481785	terrestrial
11481786	terrestrial
11481787	terrestrial
11481788	terrestrial
11481789	terrestrial
11481790	terrestrial
11481791	terrestrial
11481792	terrestrial
11481793	terrestrial
11481794	terrestrial
11481795	terrestrial
11481796	terrestrial
11481797	terrestrial
11481798	terrestrial
11481799	terrestrial
11481800	terrestrial
11481801	terrestrial
11481802	terrestrial
11481803	terrestrial
11481804	terrestrial
11481805	terrestrial
11481806	terrestrial
11481807	terrestrial
11481808	terrestrial
11481809	terrestrial
11481810	terrestrial
11481811	terrestrial
11481812	terrestrial
11481813	terrestrial
11481814	terrestrial
11481815	terrestrial
11481816	terrestrial
11481817	terrestrial
11481818	terrestrial
11481819	terrestrial
11481820	terrestrial
11481821	terrestrial
11481822	terrestrial
11481823	terrestrial
11481824	terrestrial
11481825	terrestrial
11481826	terrestrial
11481827	terrestrial
11481828	terrestrial
11481829	terrestrial
11481830	terrestrial
11481831	terrestrial
11481832	terrestrial
11481833	terrestrial
11481834	terrestrial
11481835	terrestrial
11481836	terrestrial
11481837	terrestrial
11481838	terrestrial
11481839	terrestrial
11481840	terrestrial
11481841	terrestrial
11481842	terrestrial
11481843	terrestrial
11481844	terrestrial
11481845	terrestrial
11481846	terrestrial
11481847	terrestrial
11481848	terrestrial
11481849	terrestrial
11481850	terrestrial
11481851	terrestrial
11481852	terrestrial
11481853	terrestrial
11481854	terrestrial
11481855	terrestrial
11481856	terrestrial
11481857	terrestrial
11481858	terrestrial
11481859	terrestrial
11481860	terrestrial
11481861	terrestrial
11481862	terrestrial
11481863	terrestrial
11481864	terrestrial
11481865	terrestrial
11481866	terrestrial
11481867	terrestrial
11481868	terrestrial
11481869	terrestrial
11481870	terrestrial
11481871	terrestrial
11481872	terrestrial
11481873	terrestrial
11481874	terrestrial
11481875	terrestrial
11481876	terrestrial
11481877	terrestrial
11481878	terrestrial
11481879	terrestrial
11481880	terrestrial
11481881	terrestrial
11481882	terrestrial
11481883	terrestrial
11481884	terrestrial
11481885	terrestrial
11481886	terrestrial
11481887	terrestrial
11481888	terrestrial
11481889	terrestrial
11481890	terrestrial
11481891	terrestrial
11481892	terrestrial
11481893	terrestrial
11481894	terrestrial
11481895	terrestrial
11481896	terrestrial
11481897	terrestrial
11481898	terrestrial
11481899	terrestrial
11481900	terrestrial
11481901	terrestrial
11481902	terrestrial
11481903	terrestrial
11481904	terrestrial
11481905	terrestrial
11481906	terrestrial
11481907	terrestrial
11481908	terrestrial
11481909	terrestrial
11481910	terrestrial
11481911	terrestrial
11481912	terrestrial
11481913	terrestrial
11481914	terrestrial
11481915	terrestrial
11481916	terrestrial
11481917	terrestrial
11481918	terrestrial
11481919	terrestrial
11481920	terrestrial
11481921	terrestrial
11481922	terrestrial
11481923	terrestrial
11481924	terrestrial
11481925	terrestrial
11481926	terrestrial
11481927	terrestrial
11481928	terrestrial
11481929	terrestrial
11481930	terrestrial
11481931	terrestrial
11481932	terrestrial
11481933	terrestrial
11481934	terrestrial
11481935	terrestrial
11481936	terrestrial
11481937	terrestrial
11481938	terrestrial
11481939	terrestrial
11481940	terrestrial
11481941	terrestrial
11481942	terrestrial
11481943	terrestrial
11481944	terrestrial
11481945	terrestrial
11481946	terrestrial
11481947	terrestrial
11481948	terrestrial
11481949	terrestrial
11481950	terrestrial
11481951	terrestrial
11481952	terrestrial
11481953	terrestrial
11481954	terrestrial
11481955	terrestrial
11481956	terrestrial
11481957	terrestrial
11481958	terrestrial
11481959	terrestrial
11481960	terrestrial
11481961	terrestrial
11481962	terrestrial
11481963	terrestrial
11481964	terrestrial
11481965	terrestrial
11481966	terrestrial
11481967	terrestrial
11481968	terrestrial
11481969	terrestrial
11481970	terrestrial
11481971	terrestrial
11481972	terrestrial
11481973	terrestrial
11481974	terrestrial
11481975	terrestrial
11481976	terrestrial
11481977	terrestrial
11481978	terrestrial
11481979	terrestrial
11481980	terrestrial
11481981	terrestrial
11481982	terrestrial
11481983	terrestrial
11481984	terrestrial
11481985	terrestrial
11481986	terrestrial
11481987	terrestrial
11481988	terrestrial
11481989	terrestrial
11481990	terrestrial
11481991	terrestrial
11481992	terrestrial
11481993	terrestrial
11481994	terrestrial
11481995	terrestrial
11481996	terrestrial
11481997	terrestrial
11481998	terrestrial
11481999	terrestrial
11482000	terrestrial
11482001	terrestrial
11482002	terrestrial
11482003	terrestrial
11482004	terrestrial
11482005	terrestrial
11482006	terrestrial
11482007	terrestrial
11482008	terrestrial
11482009	terrestrial
11482010	terrestrial
11482011	terrestrial
11482012	terrestrial
11482013	terrestrial
11482014	terrestrial
11482015	terrestrial
11482016	terrestrial
11482017	terrestrial
11482018	terrestrial
11482019	terrestrial
11482020	terrestrial
11482021	terrestrial
11482022	terrestrial
11482023	terrestrial
11482024	terrestrial
11482025	terrestrial
11482026	terrestrial
11482027	terrestrial
11482028	terrestrial
11482029	terrestrial
11482030	terrestrial
11482031	terrestrial
11482032	terrestrial
11482033	terrestrial
11482034	terrestrial
11482035	terrestrial
11482036	terrestrial
11482037	terrestrial
11482038	terrestrial
11482039	terrestrial
11482040	terrestrial
11482041	terrestrial
11482042	terrestrial
11482043	terrestrial
11482044	terrestrial
11482045	terrestrial
11482046	terrestrial
11482047	terrestrial
11482048	terrestrial
11482049	terrestrial
11482050	terrestrial
11482051	terrestrial
11482052	terrestrial
11482053	terrestrial
11482054	terrestrial
11482055	terrestrial
11482056	terrestrial
11482057	terrestrial
11482058	terrestrial
11482059	terrestrial
11482060	terrestrial
11482061	terrestrial
11482062	terrestrial
11482063	terrestrial
11482064	terrestrial
11482065	terrestrial
11482066	terrestrial
11482067	terrestrial
11482068	terrestrial
11482069	terrestrial
11482070	terrestrial
11482071	terrestrial
11482072	terrestrial
11482073	terrestrial
11482074	terrestrial
11482075	terrestrial
11482076	terrestrial
11482077	terrestrial
11482078	terrestrial
11482079	terrestrial
11482080	terrestrial
11482081	terrestrial
11482082	terrestrial
11482083	terrestrial
11482084	terrestrial
11482085	terrestrial
11482086	terrestrial
11482087	terrestrial
11482088	terrestrial
11482089	terrestrial
11482090	terrestrial
11482091	terrestrial
11482092	terrestrial
11482093	terrestrial
11482094	terrestrial
11482095	terrestrial
11482096	terrestrial
11482097	terrestrial
11482098	terrestrial
11482099	terrestrial
11482100	terrestrial
11482101	terrestrial
11482102	terrestrial
11482103	terrestrial
11482104	terrestrial
11482105	terrestrial
11482106	terrestrial
11482107	terrestrial
11482108	terrestrial
11482109	terrestrial
11482110	terrestrial
11482111	terrestrial
11482112	terrestrial
11482113	terrestrial
11482114	terrestrial
11482115	terrestrial
11482116	terrestrial
11482117	terrestrial
11482118	terrestrial
11482119	terrestrial
11482120	terrestrial
11482121	terrestrial
11482122	terrestrial
11482123	terrestrial
11482124	terrestrial
11482125	terrestrial
11482126	terrestrial
11482127	terrestrial
11482128	terrestrial
11482129	terrestrial
11482130	terrestrial
11482131	terrestrial
11482132	terrestrial
11482133	terrestrial
11482134	terrestrial
11482135	terrestrial
11482136	terrestrial
11482137	terrestrial
11482138	terrestrial
11482139	terrestrial
11482140	terrestrial
11482141	terrestrial
11482142	terrestrial
11482143	terrestrial
11482144	terrestrial
11482145	terrestrial
11482146	terrestrial
11482147	terrestrial
11482148	terrestrial
11482149	terrestrial
11482150	terrestrial
11482151	terrestrial
11482152	terrestrial
11482153	terrestrial
11482154	terrestrial
11482155	terrestrial
11482156	terrestrial
11482157	terrestrial
11482158	terrestrial
11482159	terrestrial
11482160	terrestrial
11482161	terrestrial
11482162	terrestrial
11482163	terrestrial
11482164	terrestrial
11482165	terrestrial
11482166	terrestrial
11482167	terrestrial
11482168	terrestrial
11482169	terrestrial
11482170	terrestrial
11482171	terrestrial
11482172	terrestrial
11482173	terrestrial
11482174	terrestrial
11482175	terrestrial
11482176	terrestrial
11482177	terrestrial
11482178	terrestrial
11482179	terrestrial
11482180	terrestrial
11482181	terrestrial
11482182	terrestrial
11482183	terrestrial
11482184	terrestrial
11482185	terrestrial
11482186	terrestrial
11482187	terrestrial
11482188	terrestrial
11482189	terrestrial
11482190	terrestrial
11482191	terrestrial
11482192	terrestrial
11482193	terrestrial
11482194	terrestrial
11482195	terrestrial
11482196	terrestrial
11482197	terrestrial
11482198	terrestrial
11482199	terrestrial
11482200	terrestrial
11482201	terrestrial
11482202	terrestrial
11482203	terrestrial
11482204	terrestrial
11482205	terrestrial
11482206	terrestrial
11482207	terrestrial
11482208	terrestrial
11482209	terrestrial
11482210	terrestrial
11482211	terrestrial
11482212	terrestrial
11482213	terrestrial
11482214	terrestrial
11482215	terrestrial
11482216	terrestrial
11482217	terrestrial
11482218	terrestrial
11482219	terrestrial
11482220	terrestrial
11482221	terrestrial
11482222	terrestrial
11482223	terrestrial
11482224	terrestrial
11482225	terrestrial
11482226	terrestrial
11482227	terrestrial
11482228	terrestrial
11482229	terrestrial
11482230	terrestrial
11482231	terrestrial
11482232	terrestrial
11482233	terrestrial
11482234	terrestrial
11482235	terrestrial
11482236	terrestrial
11482237	terrestrial
11482238	terrestrial
11482239	terrestrial
11482240	terrestrial
11482241	terrestrial
11482242	terrestrial
11482243	terrestrial
11482244	terrestrial
11482245	terrestrial
11482246	terrestrial
11482247	terrestrial
11482248	terrestrial
11482249	terrestrial
11482250	terrestrial
11482251	terrestrial
11482252	terrestrial
11482253	terrestrial
11482254	terrestrial
11482255	terrestrial
11482256	terrestrial
11482257	terrestrial
11482258	terrestrial
11482259	terrestrial
11482260	terrestrial
11482261	terrestrial
11482262	terrestrial
11482263	terrestrial
11482264	terrestrial
11482265	terrestrial
11482266	terrestrial
11482267	terrestrial
11482268	terrestrial
11482269	terrestrial
11482270	terrestrial
11482271	terrestrial
11482272	terrestrial
11482273	terrestrial
11482274	terrestrial
11482275	terrestrial
11482276	terrestrial
11482277	terrestrial
11482278	terrestrial
11482279	terrestrial
11482280	terrestrial
11482281	terrestrial
11482282	terrestrial
11482283	terrestrial
11482284	terrestrial
11482285	terrestrial
11482286	terrestrial
11482287	terrestrial
11482288	terrestrial
11482289	terrestrial
11482290	terrestrial
11482291	terrestrial
11482292	terrestrial
11482293	terrestrial
11482294	terrestrial
11482295	terrestrial
11482296	terrestrial
11482297	terrestrial
11482298	terrestrial
11482299	terrestrial
11482300	terrestrial
11482301	terrestrial
11482302	terrestrial
11482303	terrestrial
11482304	terrestrial
11482305	terrestrial
11482306	terrestrial
11482307	terrestrial
11482308	terrestrial
11482309	terrestrial
11482310	terrestrial
11482311	terrestrial
11482312	terrestrial
11482313	terrestrial
11482314	terrestrial
11482315	terrestrial
11482316	terrestrial
11482317	terrestrial
11482318	terrestrial
11482319	terrestrial
11482320	terrestrial
11482321	terrestrial
11482322	terrestrial
11482323	terrestrial
11482325	terrestrial
11482326	terrestrial
11482327	terrestrial
11482328	terrestrial
11482329	terrestrial
11482330	terrestrial
11482331	terrestrial
11482332	terrestrial
11482333	terrestrial
11482334	terrestrial
11482335	terrestrial
11482336	terrestrial
11482337	terrestrial
11482338	terrestrial
11482339	terrestrial
11482340	terrestrial
11482341	terrestrial
11482342	terrestrial
11482343	terrestrial
11482344	terrestrial
11482345	terrestrial
11482346	terrestrial
11482347	terrestrial
11482348	terrestrial
11482349	terrestrial
11482350	terrestrial
11482351	terrestrial
11482352	terrestrial
11482353	terrestrial
11482354	terrestrial
11482355	terrestrial
11482356	terrestrial
11482357	terrestrial
11482358	terrestrial
11482359	terrestrial
11482360	terrestrial
11482361	terrestrial
11482368	terrestrial
11482374	terrestrial
11482375	terrestrial
11482376	terrestrial
11482377	terrestrial
11482378	terrestrial
11482379	terrestrial
11482380	terrestrial
11482381	terrestrial
11482382	terrestrial
11482383	terrestrial
11482384	terrestrial
11482385	terrestrial
11482386	terrestrial
11482387	terrestrial
11482388	terrestrial
11482389	terrestrial
11482390	terrestrial
11482391	terrestrial
11482392	terrestrial
11482393	terrestrial
11482394	terrestrial
11482395	terrestrial
11482396	terrestrial
11482397	terrestrial
11482398	terrestrial
11482399	terrestrial
11482400	terrestrial
11482401	terrestrial
11482402	terrestrial
11482403	terrestrial
11482404	terrestrial
11482405	terrestrial
11482406	terrestrial
11482407	terrestrial
11482408	terrestrial
11482409	terrestrial
11482410	terrestrial
11482411	terrestrial
11482412	terrestrial
11482413	terrestrial
11482414	terrestrial
11482415	terrestrial
11482416	terrestrial
11482417	terrestrial
11482418	terrestrial
11482419	terrestrial
11482420	terrestrial
11482421	terrestrial
11482422	terrestrial
11482423	terrestrial
11482424	terrestrial
11482425	terrestrial
11482426	terrestrial
11482427	terrestrial
11482428	terrestrial
11482429	terrestrial
11482430	terrestrial
11482431	terrestrial
11482432	terrestrial
11482433	terrestrial
11482434	terrestrial
11482435	terrestrial
11482436	terrestrial
11482437	terrestrial
11482438	terrestrial
11482439	terrestrial
11482440	terrestrial
11482441	terrestrial
11482442	terrestrial
11482443	terrestrial
11482444	terrestrial
11482445	terrestrial
11482446	terrestrial
11482447	terrestrial
11482448	terrestrial
11482449	terrestrial
11482450	terrestrial
11482451	terrestrial
11482452	terrestrial
11482453	terrestrial
11482454	terrestrial
11482455	terrestrial
11482456	terrestrial
11482457	terrestrial
11482458	terrestrial
11482459	terrestrial
11482460	terrestrial
11482461	terrestrial
11482462	terrestrial
11482463	terrestrial
11482464	terrestrial
11482465	terrestrial
11482466	terrestrial
11482467	terrestrial
11482468	terrestrial
11482469	terrestrial
11482470	terrestrial
11482471	terrestrial
11482472	terrestrial
11482473	terrestrial
11482474	terrestrial
11482475	terrestrial
11482476	terrestrial
11482477	terrestrial
11482478	terrestrial
11482480	terrestrial
11482481	terrestrial
11482482	terrestrial
11482483	terrestrial
11482484	terrestrial
11482485	terrestrial
11482486	terrestrial
11482487	terrestrial
11482488	terrestrial
11482489	terrestrial
11482490	terrestrial
11482491	terrestrial
11482492	terrestrial
11482493	terrestrial
11482494	terrestrial
11482495	terrestrial
11482496	terrestrial
11482497	terrestrial
11482498	terrestrial
11482499	terrestrial
11482500	terrestrial
11482501	terrestrial
11482502	terrestrial
11482503	terrestrial
11482504	terrestrial
11482505	terrestrial
11482506	terrestrial
11482507	terrestrial
11482508	terrestrial
11482509	terrestrial
11482510	terrestrial
11482511	terrestrial
11482512	terrestrial
11482513	terrestrial
11482514	terrestrial
11482515	terrestrial
11482516	terrestrial
11482517	terrestrial
11482518	terrestrial
11482519	terrestrial
11482520	terrestrial
11482521	terrestrial
11482522	terrestrial
11482523	terrestrial
11482524	terrestrial
11482525	terrestrial
11482526	marine
11482526	terrestrial
11482527	terrestrial
11482528	terrestrial
11482529	terrestrial
11482530	terrestrial
11482531	terrestrial
11482532	terrestrial
11482533	terrestrial
11482534	terrestrial
11482535	terrestrial
11482536	terrestrial
11482537	terrestrial
11482538	terrestrial
11482539	terrestrial
11482540	terrestrial
11482541	terrestrial
11482542	terrestrial
11482543	terrestrial
11482544	terrestrial
11482545	terrestrial
11482546	terrestrial
11482547	terrestrial
11482548	terrestrial
11482549	terrestrial
11482550	terrestrial
11482551	terrestrial
11482552	terrestrial
11482553	terrestrial
11482554	terrestrial
11482555	terrestrial
11482556	terrestrial
11482557	terrestrial
11482558	terrestrial
11482559	terrestrial
11482560	terrestrial
11482561	terrestrial
11482562	terrestrial
11482563	terrestrial
11482564	terrestrial
11482565	terrestrial
11482566	terrestrial
11482567	terrestrial
11482568	terrestrial
11482569	terrestrial
11482571	terrestrial
11482572	terrestrial
11482573	terrestrial
11482574	terrestrial
11482575	terrestrial
11482576	terrestrial
11482577	terrestrial
11482578	terrestrial
11482579	terrestrial
11482580	terrestrial
11482581	terrestrial
11482582	terrestrial
11482583	terrestrial
11482584	terrestrial
11482585	terrestrial
11482586	terrestrial
11482587	terrestrial
11482588	terrestrial
11482589	terrestrial
11482590	terrestrial
11482591	terrestrial
11482592	terrestrial
11482593	terrestrial
11482594	terrestrial
11482595	terrestrial
11482596	terrestrial
11482597	terrestrial
11482598	terrestrial
11482599	terrestrial
11482600	terrestrial
11482601	terrestrial
11482602	terrestrial
11482603	terrestrial
11482604	terrestrial
11482605	terrestrial
11482606	terrestrial
11482607	terrestrial
11482608	terrestrial
11482609	terrestrial
11482610	terrestrial
11482611	terrestrial
11482612	terrestrial
11482613	terrestrial
11482614	terrestrial
11482615	terrestrial
11482616	terrestrial
11482617	terrestrial
11482618	terrestrial
11482619	terrestrial
11482620	terrestrial
11482621	terrestrial
11482622	terrestrial
11482623	terrestrial
11482624	terrestrial
11482625	terrestrial
11482626	terrestrial
11482627	terrestrial
11482628	terrestrial
11482629	terrestrial
11482630	terrestrial
11482631	terrestrial
11482632	terrestrial
11482633	terrestrial
11482634	terrestrial
11482635	terrestrial
11482636	terrestrial
11482637	terrestrial
11482638	terrestrial
11482639	terrestrial
11482640	terrestrial
11482641	terrestrial
11482642	terrestrial
11482643	terrestrial
11482644	terrestrial
11482645	terrestrial
11482646	terrestrial
11482647	terrestrial
11482648	terrestrial
11482649	terrestrial
11482650	terrestrial
11482651	terrestrial
11482652	terrestrial
11482653	terrestrial
11482654	terrestrial
11482655	terrestrial
11482656	terrestrial
11482657	terrestrial
11482658	terrestrial
11482659	terrestrial
11482660	terrestrial
11482661	terrestrial
11482662	terrestrial
11482663	terrestrial
11482664	terrestrial
11482665	terrestrial
11482666	terrestrial
11482667	terrestrial
11482668	terrestrial
11482669	terrestrial
11482670	terrestrial
11482671	terrestrial
11482672	terrestrial
11482673	terrestrial
11482674	terrestrial
11482675	terrestrial
11482676	terrestrial
11482677	terrestrial
11482678	terrestrial
11482679	terrestrial
11482680	terrestrial
11482681	terrestrial
11482682	terrestrial
11482683	terrestrial
11482684	terrestrial
11482685	terrestrial
11482686	terrestrial
11482687	terrestrial
11482688	terrestrial
11482689	terrestrial
11482690	terrestrial
11482691	terrestrial
11482692	terrestrial
11482693	terrestrial
11482694	terrestrial
11482695	terrestrial
11482696	terrestrial
11482697	terrestrial
11482698	terrestrial
11482699	terrestrial
11482700	terrestrial
11482701	terrestrial
11482702	terrestrial
11482703	terrestrial
11482704	terrestrial
11482705	terrestrial
11482706	terrestrial
11482707	terrestrial
11482708	terrestrial
11482709	terrestrial
11482710	terrestrial
11482711	terrestrial
11482712	terrestrial
11482713	terrestrial
11482714	terrestrial
11482715	terrestrial
11482716	terrestrial
11482717	terrestrial
11482718	terrestrial
11482719	terrestrial
11482720	terrestrial
11482721	terrestrial
11482722	terrestrial
11482723	terrestrial
11482724	terrestrial
11482725	terrestrial
11482726	terrestrial
11482727	terrestrial
11482728	terrestrial
11482729	terrestrial
11482730	terrestrial
11482731	terrestrial
11482732	terrestrial
11482733	terrestrial
11482734	terrestrial
11482735	terrestrial
11482736	terrestrial
11482737	terrestrial
11482738	terrestrial
11482739	terrestrial
11482740	terrestrial
11482741	terrestrial
11482742	terrestrial
11482743	terrestrial
11482744	terrestrial
11482745	terrestrial
11482746	terrestrial
11482747	terrestrial
11482748	terrestrial
11482749	terrestrial
11482750	terrestrial
11482751	terrestrial
11482752	terrestrial
11482753	terrestrial
11482754	terrestrial
11482755	terrestrial
11482756	terrestrial
11482757	terrestrial
11482758	terrestrial
11482759	terrestrial
11482760	terrestrial
11482761	terrestrial
11482762	terrestrial
11482763	terrestrial
11482764	terrestrial
11482765	terrestrial
11482766	terrestrial
11482767	terrestrial
11482768	terrestrial
11482769	terrestrial
11482770	terrestrial
11482771	terrestrial
11482772	terrestrial
11482773	terrestrial
11482774	terrestrial
11482775	terrestrial
11482776	terrestrial
11482777	terrestrial
11482778	terrestrial
11482779	terrestrial
